anime_id,title,title_english,title_japanese,title_synonyms,url,image_url,trailer_url,type,source,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast_day,broadcast_time,producers,licensors,studios,genres,themes
54779,Pi Zhe Lang Pi De Yang,A Sheep In Wolf's Clothing,披着狼皮的羊,,https://myanimelist.net/anime/54779/Pi_Zhe_Lang_Pi_De_Yang,https://cdn.myanimelist.net/images/anime/1852/134574.jpg,https://www.youtube.com/watch?v=CUkx-FRi0xE,ONA,Manga,16.0,Finished Airing,False,2023-04-18T00:00:00+00:00,2023-07-25T00:00:00+00:00,16 min per ep,,,,17954.0,16310,529,0,"Web-writer Lai Xiaoguang accidentally entered a virtual world called ""The Hand of God."" In this fantasy world, she turned into a werewolf named Da Niu and was involved in a national treasure theft case. In order to investigate the truth, she had to embark on a journey with Wang Cai the Goat King.

(Source: Bilibili, Google translated &amp; edited)",,,,,,bilibili,,,"Adventure, Comedy, Fantasy, Romance",Isekai
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord,悪役令嬢レベル99 ～私は裏ボスですが魔王ではありません～,,https://myanimelist.net/anime/54837/Akuyaku_Reijou_Level_99__Watashi_wa_Ura-Boss_desu_ga_Maou_dewa_Arimasen,https://cdn.myanimelist.net/images/anime/1150/140028.jpg,https://www.youtube.com/watch?v=ODtKada4LM0,TV,Light novel,12.0,Finished Airing,False,2024-01-09T00:00:00+00:00,2024-03-26T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.12,79507.0,3729.0,1538,157678,748,"The beginning of Light Magic and the Hero, an otome RPG, unfolds fairly normally: the heroine, Alicia Ehnleit, meets her three love interests one after another and then inevitably comes face-to-face with the villainess. Yumiella Dolkness may be of noble descent, but her dark hair and rare dark-type magic—both associated with the Demon Lord—spark fear in anyone who sees her. When she is five years old, Yumiella regains memories of her previous life in modern Japan, also realizing that her fate is to become the hidden boss that appears after Alicia and her suitors defeat the Demon Lord.

Yumiella refuses to live as the game dictates and, as she prefers the game's fantasy elements over its romance, she decides to cultivate her magical skills and level up in secret. However, everything falls apart on the day of the Royal Academy's entrance ceremony. Yumiella's powers are measured at level 99—something thought impossible even for the royal knights, let alone a 15-year-old girl. With the royal family requesting her help, and everyone else insisting that she prove her strength, Yumiella realizes that her dream of a quiet life is no longer an option.

[Written by MAL Rewrite]",,winter,2024.0,Tuesdays,23:30,"AT-X, Tokyo MX, BS11, Kadokawa",,Jumondo,Fantasy,"Isekai, School, Villainess"
54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ZERO -Starting Life in Another World- Season 3,Re:ゼロから始める異世界生活,"Re: Life in a different world from zero 3rd Season, ReZero 3rd Season, Re:Zero - Starting Life in Another World 3",https://myanimelist.net/anime/54857/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_3rd_Season,https://cdn.myanimelist.net/images/anime/1706/144725.jpg,https://www.youtube.com/watch?v=qMJNdQFPaHk,TV,Light novel,16.0,Currently Airing,True,2024-10-02T00:00:00+00:00,,Unknown,R - 17+ (violence & profanity),8.96,14320.0,17.0,1057,237724,2700,Third season of Re:Zero kara Hajimeru Isekai Seikatsu.,"The third season is comprised of at least two arcs. The first eight episodes are subtitled Shuugeki-hen (Attack Arc). The latter eight, subtitled Hangeki-hen (Counterattack Arc), began airing on February 5, 2025.",fall,2024.0,Wednesdays,22:30,"AT-X, Magic Capsule, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa, DAXEL",,White Fox,"Drama, Fantasy, Suspense","Isekai, Psychological, Time Travel"
55225,Bear Bear Bear Kuma Punch!,,べあべあべあくまーぱーんち！,,https://myanimelist.net/anime/55225/Bear_Bear_Bear_Kuma_Punch,https://cdn.myanimelist.net/images/anime/1462/135716.jpg,,ONA,Light novel,5.0,Finished Airing,False,2023-05-03T00:00:00+00:00,2023-05-07T00:00:00+00:00,35 sec per ep,PG-13 - Teens 13 or older,5.85,497.0,10445.0,12692,1422,2,Mini anime for Kuma Kuma Kuma Bear Punch released daily over five days on the Kadokawa Anime YouTube channel.,,,,,,,,EMT Squared,Comedy,Isekai
55265,"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",転生貴族、鑑定スキルで成り上がる,Reincarnated as an Aristocrat with an Appraisal Skill,https://myanimelist.net/anime/55265/Tensei_Kizoku_Kantei_Skill_de_Nariagaru,https://cdn.myanimelist.net/images/anime/1763/139538.jpg,https://www.youtube.com/watch?v=9-wiCnir-xQ,TV,Light novel,12.0,Finished Airing,False,2024-04-07T00:00:00+00:00,2024-06-23T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,7.14,61027.0,3637.0,1780,130935,305,"After passing away, a Japanese office worker finds himself reincarnated in another world as Ars, the newborn son of the noble Louvent family. The Summerforth Empire, where the Louvents rule over a small territory of a few thousand people, is a medieval-like land plagued by social inequality and political instability. As Ars grows older and learns more and more about his new environment, he becomes convinced that war will soon erupt.

Fortunately, though Ars was not blessed with unrivaled strength or extraordinary magical aptitude, he does possess Appraisal: a seemingly unique skill that allows him to instantly grasp someone's current abilities and latent talents merely by looking at them. In an effort to prepare his domain for the imminent strife, Ars resolves to enlist the most exceptional people he can find, paying no attention to superficial qualities like race or social status.

[Written by MAL Rewrite]","Tensei Kizoku, Kantei Skill de Nariagaru was released on Blu-ray in three volumes from July 24, 2024, to September 25, 2024. The series aired on CBC and TBS' Agaru Anime block.",spring,2024.0,Sundays,23:30,"Dentsu, Lantis, CBC Television, Kodansha, Crunchyroll, U-NEXT, Tencent Japan, Bushiroad Move, Bandai Namco Filmworks, Bandai Namco Music Live",,studio MOTHER,"Adventure, Fantasy","Isekai, Reincarnation"
55278,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 4th Season,,腐男子召喚〜異世界で神獣にハメられました〜 4th,,https://myanimelist.net/anime/55278/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita_4th_Season,https://cdn.myanimelist.net/images/anime/1584/135962.jpg,,ONA,Web manga,3.0,Finished Airing,False,2022-12-09T00:00:00+00:00,2022-12-23T00:00:00+00:00,2 min per ep,PG-13 - Teens 13 or older,5.88,158.0,10312.0,16481,511,0,Fourth season of Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita.,,,,,,,,AQUA ARIS,"Boys Love, Fantasy",Isekai
55279,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 5th Season,,腐男子召喚〜異世界で神獣にハメられました〜 5th,,https://myanimelist.net/anime/55279/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita_5th_Season,https://cdn.myanimelist.net/images/anime/1639/135963.jpg,,ONA,Web manga,3.0,Finished Airing,False,2023-05-10T00:00:00+00:00,2023-05-24T00:00:00+00:00,2 min per ep,PG-13 - Teens 13 or older,5.8,152.0,10705.0,16461,513,0,Fifth season of Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita.,,,,,,,,AQUA ARIS,"Boys Love, Fantasy",Isekai
55585,Yuanshen: Juqing CM Duanpian,Genshin Impact: Story PV,《原神》剧情CM短片,【原神】ストーリーPV,https://myanimelist.net/anime/55585/Yuanshen__Juqing_CM_Duanpian,https://cdn.myanimelist.net/images/anime/1710/136336.jpg,,PV,Game,1.0,Finished Airing,False,2022-02-04T00:00:00+00:00,,38 sec,G - All Ages,6.91,682.0,,13034,1280,2,Promotional video showcasing the Inazuma storyline of Genshin Impact.,,,,,,miHoYoAnime,,,Fantasy,Isekai
55586,Yuanshen: Xumi CM Duanpian,Genshin Impact: Sumeru PV,《原神》须弥CM短片,【原神】スメールPV,https://myanimelist.net/anime/55586/Yuanshen__Xumi_CM_Duanpian,https://cdn.myanimelist.net/images/anime/1711/136337.jpg,,PV,Game,1.0,Finished Airing,False,2022-08-11T00:00:00+00:00,,41 sec,G - All Ages,6.9,611.0,,13428,1149,0,Promotional video showcasing the Sumeru storyline of Genshin Impact.,,,,,,miHoYoAnime,,,Fantasy,Isekai
55720,Genjitsu no Rimuru: Sunshine in the Slime,,幻日のリムル -SUNSHINE in the SLIME-,Rimuru the Parhelion: Sunshine in the Slime,https://myanimelist.net/anime/55720/Genjitsu_no_Rimuru__Sunshine_in_the_Slime,https://cdn.myanimelist.net/images/anime/1615/136610.jpg,,ONA,Original,2.0,Finished Airing,False,2023-06-21T00:00:00+00:00,2023-07-18T00:00:00+00:00,9 min per ep,PG-13 - Teens 13 or older,5.83,1766.0,10564.0,6905,8978,39,A collaboration anime between Genjitsu no Yohane: Sunshine in the Mirror and Tensei shitara Slime Datta Ken.,,,,,,,,AQUA ARIS,"Comedy, Fantasy",Isekai
55818,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,"Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 0 ""Guardian Fitz""",無職転生Ⅱ ～異世界行ったら本気だす～ 第0話「守護術師フィッツ」,Mushoku Tensei Ⅱ: Isekai Ittara Honki Dasu Episode 0,https://myanimelist.net/anime/55818/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu_-_Shugo_Jutsushi_Fitz,https://cdn.myanimelist.net/images/anime/1627/136934.jpg,,TV Special,Light novel,1.0,Finished Airing,False,2023-07-03T00:00:00+00:00,,24 min,R - 17+ (violence & profanity),7.53,122399.0,1797.0,1267,196250,312,"In the immediate aftermath of the mana calamity, Sylphiette finds herself teleported to the heart of the Asura Kingdom: the royal palace. Her sudden appearance accidentally saves the life of second princess Ariel Anemoi Asura, who has her sights set on becoming the ruler of the realm. Witnessing Sylphiette's talent with combat magic firsthand, Ariel recruits her as her bodyguard and right-hand woman, commencing their journey to power—which proves far more treacherous than first imagined.

[Written by MAL Rewrite]",,,,,,"Frontier Works, TOHO, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",,Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
55848,Isekai Suicide Squad,Suicide Squad Isekai,異世界スーサイド・スクワッド,,https://myanimelist.net/anime/55848/Isekai_Suicide_Squad,https://cdn.myanimelist.net/images/anime/1644/142052.jpg,https://www.youtube.com/watch?v=PqEAMgMeLDg,TV,Other,10.0,Finished Airing,False,2024-07-06T00:00:00+00:00,2024-09-07T00:00:00+00:00,24 min per ep,R - 17+ (violence & profanity),6.53,35474.0,6769.0,1675,141049,553,"The Joker and his best girl, Harley Quinn, are tearing through the streets of Gotham with sacks full of cash and the law in hot pursuit. Unfortunately for them, though the jester manages to escape, the night ends with Harley being captured by a mysterious, katana-wielding woman.

Meanwhile, Amanda Waller, the head of the government security organization A.R.G.U.S., has commandeered a team of supervillains for a ruthless mission into another world. After losing contact with the first suicide squad sent through the portal, Amanda sends Deadshot, Peacemaker, Clayface, King Shark, and Harley as replacements. However, shortly after entering the portal, their helicopter crashes in the middle of a battle between horse-mounted troops and vicious orcs.

With all of the accompanying A.R.G.U.S. members dead on impact, the villains break free of their shackles and rampage through the army of orcs, unwittingly aiding the human soldiers—only to be rewarded with imprisonment. Now bound by magic-infused shackles, Harley and company must hurry back to the portal they came from, or else the bombs A.R.G.U.S. implanted in their necks will detonate.

[Written by MAL Rewrite]",,summer,2024.0,Saturdays,00:30,"Magic Capsule, Warner Bros. Japan, ONEMUSIC",,Wit Studio,"Action, Fantasy","Adult Cast, Isekai"
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,無職転生 II ～異世界行ったら本気だす～ (第2クール),"Jobless Reincarnation: I Will Seriously Try If I Go To Another World, Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season Part 2",https://myanimelist.net/anime/55888/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1876/141251.jpg,https://www.youtube.com/watch?v=L5broLUI1m4,TV,Light novel,12.0,Finished Airing,False,2024-04-08T00:00:00+00:00,2024-07-01T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),8.45,215734.0,164.0,565,420332,3573,"Following the faceless god Hitogami's advice seems to have worked wonders for Rudeus Greyrat. After enrolling into the University of Magic as he was told, Rudeus reunites with his childhood friend Sylphiette, who put a valiant effort into curing his condition. The two grow ever closer together and decide to host a wedding party, inviting the friends they have made over the years to announce and formalize their relationship.

For all his recent blessings, however, Rudeus' troubles are far from over. The research he is helping Shizuka Nanahoshi conduct hits a bottleneck, sending her into a deep slump much like he experienced in his previous life. Furthermore, a letter from his father, Paul, brings complications to Rudeus' relationships, and Sylphiette still knows next to nothing about his real background. In the face of these issues, Rudeus will have to apply the lessons he has learned in this new world to navigate through the challenges that come with living a life to its fullest.

[Written by MAL Rewrite]","Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2 was released on Blu-ray in two volumes from July 17, 2024, to September 18, 2024.",spring,2024.0,Mondays,00:00,"Frontier Works, TOHO animation, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",,Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
55957,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu. Mini,The Most Heretical Last Boss Queen: From Villainess to Savior Mini Anime,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。ミニ,,https://myanimelist.net/anime/55957/Higeki_no_Genkyou_to_Naru_Saikyou_Gedou_Last_Boss_Joou_wa_Tami_no_Tame_ni_Tsukushimasu_Mini,https://cdn.myanimelist.net/images/anime/1620/137131.jpg,,ONA,Light novel,12.0,Finished Airing,False,2023-07-09T00:00:00+00:00,2023-09-24T00:00:00+00:00,2 min per ep,PG-13 - Teens 13 or older,5.89,266.0,10290.0,13342,1179,2,,,,,,,,,AQUA ARIS,"Fantasy, Romance","Isekai, Villainess"
56106,Bear Bear Bear Kuma Punch!! Daiundoukai-hen,,べあべあべあくまーぱーんち！！大運動会編,,https://myanimelist.net/anime/56106/Bear_Bear_Bear_Kuma_Punch_Daiundoukai-hen,https://cdn.myanimelist.net/images/anime/1727/137405.jpg,,Special,Light novel,3.0,Finished Airing,False,2023-07-26T00:00:00+00:00,2023-09-27T00:00:00+00:00,35 sec per ep,PG-13 - Teens 13 or older,6.28,465.0,8256.0,11788,1915,3,Special episodes included on volumes 1-3 of the BD/DVD.,,,,,,,,EMT Squared,"Comedy, Fantasy, Sports",Isekai
56178,Celia-sensei no Wakuwaku Magical Kyoushitsu Season 2,,精霊幻想記』セリア先生のわくわくまじかる教室season2,"Seirei Gensouki Mini Anime 2, Celia-sensei's Exciting Magical Classroom 2, Instructor Celia's Exciting Magical Classroom 2",https://myanimelist.net/anime/56178/Celia-sensei_no_Wakuwaku_Magical_Kyoushitsu_Season_2,https://cdn.myanimelist.net/images/anime/1448/137576.jpg,,ONA,Light novel,18.0,Finished Airing,False,2023-08-04T00:00:00+00:00,2024-04-19T00:00:00+00:00,1 min per ep,PG-13 - Teens 13 or older,5.91,147.0,10152.0,14972,733,1,Informational mini anime posted on the anime's official Twitter and HJ Bunko/HJ Novel's official YouTube channel.,,,,,,,,AQUA ARIS,"Comedy, Fantasy","Isekai, Reincarnation"
56228,Rekishi ni Nokoru Akujo ni Naru zo,I'll Become a Villainess Who Goes Down in History,歴史に残る悪女になるぞ,"Rekiaku, I'll Become a Villainess That Will Go Down in History: The More of a Villainess I Become, the More the Prince will Dote on Me",https://myanimelist.net/anime/56228/Rekishi_ni_Nokoru_Akujo_ni_Naru_zo,https://cdn.myanimelist.net/images/anime/1005/145339.jpg,https://www.youtube.com/watch?v=1BhTUhaugxo,TV,Light novel,13.0,Currently Airing,True,2024-10-02T00:00:00+00:00,,23 min per ep,PG-13 - Teens 13 or older,6.92,2800.0,4665.0,3709,38830,110,"Alicia is the eldest daughter of the noble Williams family—a bloodline that excels in dark magic. Her jet-black hair and golden eyes command a powerful presence, but her most unique features are, without a doubt, her sharp tongue and malevolent nature. By all means, she is a villainess, but also a fictional character from an otome game!

As an ardent admirer of Alicia, a young, unnamed woman wishes to be her. Fortunately, a sleepy truck driver grants her wish in a bizarre twist of events—killing and consequently reincarnating her as a seven-year-old Alicia inside the game. With sufficient knowledge of how the game plays out, ""Alicia"" is confident that she will go down as the greatest villainess in history as long as she endeavors to work hard. However, she soon begins to realize that escaping Alicia's fate is not so simple as it seemed.

[Written by MAL Rewrite]",,fall,2024.0,Wednesdays,00:30,"Lantis, Half H.P Studio, Kadokawa, Bandai Namco Music Live",,Maho Film,"Comedy, Fantasy, Romance","Isekai, Villainess"
56400,"Maou-sama, Retry! R","Demon Lord, Retry! R",魔王様、リトライ! R,,https://myanimelist.net/anime/56400/Maou-sama_Retry_R,https://cdn.myanimelist.net/images/anime/1667/145393.jpg,https://www.youtube.com/watch?v=cpFCIfAopOw,TV,Web manga,,Currently Airing,True,2024-10-05T00:00:00+00:00,,23 min,PG-13 - Teens 13 or older,5.96,1247.0,9728.0,4763,22759,64,"The Demon Lord continues his adventure in this revamped series! After encountering the mysterious entity in the lowest level of the Bastille Dungeon, he sets out for Hellion Territory, where Grand Devils vie for domination of the realm. With the addition of a new advisor—the (seemingly) hopeless optimist Akane—the Demon Lord's army grows even more colorful, and their hijinks even wackier. 

(Source: J Novel Club, edited)","Each episode was streamed one week in advance of the TV broadcast from September 28, 2024, on ABEMA. Regular broadcasting began on October 5, 2024.",fall,2024.0,Saturdays,22:30,,,Gekkou,"Action, Adventure, Fantasy",Isekai
56449,Madougushi Dahliya wa Utsumukanai,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,魔導具師ダリヤはうつむかない,"Dahlia in Bloom, Dahliya in Bloom, Madougushi Dahliya wa Utsumukanai: Kyou kara Jiyuu na Shokunin Life",https://myanimelist.net/anime/56449/Madougushi_Dahliya_wa_Utsumukanai,https://cdn.myanimelist.net/images/anime/1572/144060.jpg,https://www.youtube.com/watch?v=jLbaHNpjdsY,TV,Light novel,12.0,Finished Airing,False,2024-07-06T00:00:00+00:00,2024-09-21T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.81,17357.0,5192.0,3007,57231,139,"Tragically perishing from overwork, a young Japanese woman is reborn as Dahliya Rossetti, daughter of a newly entitled baron. Her father, Carlo, is a beloved magic artificer, a maker of magical tools. Inspired by him, Dahliya uses her memories from her previous life to create practical inventions and become a magic artificer like Carlo.

A few years later, the now adult Dahliya has made a name for herself and has gotten engaged to her father's apprentice. However, her life takes a turn for the worse when Carlo suddenly passes away and her fiancé leaves her for another woman not long after. Although having to fend for herself, Dahliya is not quite ready to give up on her dream of becoming a master artificer yet. She may be a single woman but, with the help from old and new allies, she is prepared to overcome any obstacle in her way.

[Written by MAL Rewrite]","Madougushi Dahliya wa Utsumukanai was released on Blu-ray in two collected boxes from October 30, 2024, to December 25, 2024.",summer,2024.0,Saturdays,21:00,"Frontier Works, Mainichi Broadcasting System, TBS, AT-X, Good Smile Company, Crunchyroll, Kadokawa, arma bianca, Bandai Namco Music Live",,"Typhoon Graphics, Imagica Infos","Fantasy, Slice of Life","Isekai, Reincarnation"
56690,Re:Monster,Re:Monster,Re:Monster,ReMonster,https://myanimelist.net/anime/56690/Re_Monster,https://cdn.myanimelist.net/images/anime/1523/141680.jpg,https://www.youtube.com/watch?v=Eks6OyQNoEU,TV,Light novel,12.0,Finished Airing,False,2024-04-05T00:00:00+00:00,2024-06-21T00:00:00+00:00,23 min per ep,R - 17+ (violence & profanity),6.57,70563.0,6536.0,1662,143029,438,"Tomokui Kanata has been re-incarnated in the weakest goblin, named Goburou, after having undergone an unfortunate death. However Goburou has retained his previous life's memories, an unusual evolution, as well as becoming strong enough to gain status boosts from eating.

In this alternate world of survival of the fittest, events unfold with competent subordinates and comrades, delightful case of the tail-wagging dog...","Each episode was streamed three days in advance of the TV broadcast from April 2, 2024 on U-NEXT, Anime Houdai, and Crunchyroll. Regular broadcasting began April 5, 2024.",spring,2024.0,Fridays,00:00,"Genco, Pony Canyon, BS11, Crunchyroll, U-NEXT, Muse Communication, AlphaPolis, Saber Links, HIAN, Studio Tronc, Capibara",,Studio Deen,"Action, Adventure, Fantasy","Isekai, Reincarnation"
56700,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",自動販売機に生まれ変わった俺は迷宮を彷徨う 2期,"I Was Reborn as a Vending Machine, Wandering in the Dungeon, I Reincarnated Into a Vending Machine",https://myanimelist.net/anime/56700/Jidou_Hanbaiki_ni_Umarekawatta_Ore_wa_Meikyuu_wo_Samayou_2nd_Season,https://cdn.myanimelist.net/images/anime/1254/138602.jpg,,TV,Light novel,,Not yet aired,False,,,Unknown,PG-13 - Teens 13 or older,,,,5177,18495,22,The second season of Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou.,,,,,,,,,"Comedy, Fantasy","Isekai, Reincarnation"
56732,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru 2nd Season",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat Season 2,世界最高の暗殺者、異世界貴族に転生する 第2期,"The world's best assassin, To reincarnate in a different world aristocrat, Ansatsu Kizoku Season 2",https://myanimelist.net/anime/56732/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru_2nd_Season,https://cdn.myanimelist.net/images/anime/1208/138680.jpg,,TV,Light novel,,Not yet aired,False,,,Unknown,PG-13 - Teens 13 or older,,,,2887,61941,193,"Season two of Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",,,,,,,,,"Action, Drama, Fantasy, Mystery, Romance","Isekai, Reincarnation"
56774,Wangzhe Da Shixiong,,王者大师兄,"Don't Play by Rules, I Determine My Own Destiny",https://myanimelist.net/anime/56774/Wangzhe_Da_Shixiong,https://cdn.myanimelist.net/images/anime/1200/138813.jpg,,ONA,Novel,16.0,Finished Airing,False,2023-09-30T00:00:00+00:00,2023-12-30T00:00:00+00:00,18 min per ep,PG-13 - Teens 13 or older,7.05,212.0,4079.0,15400,653,4,"After Jiang Beiran came to Xuanlong Continent, he experienced the ups and downs of human relationships, and gradually figured out the rules of survival in this world, and was later accepted as a disciple of Guixin Sect. In the sect, he appears to be a low-key disciple who loves Go, but in fact he is proficient in chess, calligraphy, and painting, and is capable of literary and martial arts. He secretly helped the sect discover and train a group of outstanding disciples, and started the path of cultivating immortality in a low-key way...

(Source: Tencent, Google translated)",,,,,,Tencent Animation & Comics,,Qiyuan Yinghua,"Action, Adventure, Fantasy","Historical, Isekai"
56906,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (Shin Anime)","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too (New Anime)",異世界でチート能力を手にした俺は、現実世界をも無双する ～レベルアップは人生を変えた～ (新アニメ),Iseleve,https://myanimelist.net/anime/56906/Isekai_de_Cheat_Skill_wo_Te_ni_Shita_Ore_wa_Genjitsu_Sekai_wo_mo_Musou_Suru__Level_Up_wa_Jinsei_wo_Kaeta_Shin_Anime,https://cdn.myanimelist.net/images/anime/1092/139088.jpg,,,Light novel,,Not yet aired,False,,,Unknown,PG-13 - Teens 13 or older,,,,4496,25866,82,"New anime project of Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta.",,,,,,,,,"Action, Adventure, Fantasy","Isekai, School"
56923,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,Chillin' in Another World with Level 2 Super Cheat Powers,Lv2からチートだった元勇者候補のまったり異世界ライフ,"The Laid-back Life in Another World of the Ex-Hero Candidate Who Turned out to be a Cheat from Level 2, Chillin Different World Life of the Ex-Brave Candidate was Cheat from Lv2",https://myanimelist.net/anime/56923/Lv2_kara_Cheat_datta_Motoyuusha_Kouho_no_Mattari_Isekai_Life,https://cdn.myanimelist.net/images/anime/1103/142513.jpg,https://www.youtube.com/watch?v=MUn_fypkCfU,TV,Light novel,12.0,Finished Airing,False,2024-04-08T00:00:00+00:00,2024-06-24T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,6.81,84712.0,5191.0,1383,178236,753,"The Magical Kingdom of Klyrode summons hundreds of heroes from other worlds every year to fight in their war against the Dark One and his army of powerful demons. Banaza is one of those heroes, summoned from the Royal Capital Paluma, but something's not right—Banaza is only an average merchant. He has no magic, no fighting ability, and his stats are abysmal. Worse, a mishap leaves him unable to return home! Rejected as a hero and stranded in another world, abandoned to the far reaches of the kingdom by a cruel king who just wants him gone, Banaza's fate looks pretty bleak. But what will happen once the failed hero candidate finds himself with super cheat powers once he hits level two?

(Source: J-Novel Club)",,spring,2024.0,Mondays,23:30,"Pony Canyon, AT-X, Magic Capsule, KlockWorx, Docomo Anime Store, Overlap, Crunchyroll, Muse Communication, CTW",,J.C.Staff,"Adventure, Fantasy, Romance",Isekai
57025,Tondemo Skill de Isekai Hourou Meshi 2nd Season,Campfire Cooking in Another World with My Absurd Skill Season 2,とんでもスキルで異世界放浪メシ 第2期,"Regarding the Display of an Outrageous Skill Which Has Incredible Powers, Tonsuki",https://myanimelist.net/anime/57025/Tondemo_Skill_de_Isekai_Hourou_Meshi_2nd_Season,https://cdn.myanimelist.net/images/anime/1721/139379.jpg,,TV,Light novel,,Not yet aired,False,,,Unknown,PG-13 - Teens 13 or older,,,,4449,26514,75,Second season of Tondemo Skill de Isekai Hourou Meshi,,,,,,,,,"Adventure, Comedy, Fantasy, Gourmet",Isekai
57100,The New Gate,The New Gate,THE NEW GATE,,https://myanimelist.net/anime/57100/The_New_Gate,https://cdn.myanimelist.net/images/anime/1898/141857.jpg,https://www.youtube.com/watch?v=3XUJOkFXRiw,TV,Light novel,12.0,Finished Airing,False,2024-04-14T00:00:00+00:00,2024-06-30T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.42,48749.0,7443.0,1998,112510,345,"Trapped with thousands of people in The New Gate, a virtual reality game, the elite player Shinya Kiritani resolves to clear the game and finally return home. However, after he manages to single-handedly defeat the final boss, Shinya is transported to a new world—seemingly indistinguishable from the one he just escaped.

Shinya discovers that as long as the game menu and his skills are unchanged, he cannot leave this oddly familiar world. In his search of a way to break out from this new dimensional prison, Shinya encounters Tiera Lucent, a hotel receptionist who happens to be a protégée of Schnee Raizar—one of Shinya's former party members. With this glimmer of hope, Shinya strives to reunite with Schnee and find out the truth about The New Gate.

[Written by MAL Rewrite]",,spring,2024.0,Sundays,01:30,"KlockWorx, King Records, MAGNET, CTW, AlphaPolis, Studio Bus",,"Yokohama Animation Laboratory, Cloud Hearts","Action, Adventure, Fantasy",Isekai
