character_id,anime_id,name,name_kanji,nicknames,url,image_url,favorites,about,role,voice_actor_name,voice_actor_lang,voice_actor_image_url
60435,1657,"Nakato, Rumiko",中巨留美子,,https://myanimelist.net/character/60435/Rumiko_Nakato,https://cdn.myanimelist.net/images/characters/15/161379.jpg?s=53035d64822af80485cdea5bedeaff94,3.0,Chris's former classmate.,Supporting,"Iwao, Junko, Savoy, Suzanne","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/3/30549.jpg?s=200d1b2851e991aa7cc703abc01863db, https://cdn.myanimelist.net/images/voiceactors/3/21147.jpg?s=91c0cffa40a587010a03c4670894b212"
2454,1681,"Ashikawa, Mitsuru",,,https://myanimelist.net/character/2454/Mitsuru_Ashikawa,https://cdn.myanimelist.net/images/characters/6/120032.jpg?s=10c77384a7a4db2a22eb717d7ee16737,30.0,"Mitsuru is part of Wataru's class and seems to be popular with the girls. After being said that he was the one who started a rumor about a ghost and going into an abondoned werehouse, he ends up being kidnapped and beaten up by bullies from his school. 
Wataru comes to his rescue and witnesses Mitsurus wizard powers, he summoned some sort of demon to put the bullies asleep.

Mitsuru tells Wataru about the existance of Vison and goes in a journey to fufill his own wish. Little is known about him but he is shown to be a very powerful and often reckless wizard, burning down forests and killing innocent people to reach his goal.",Main,"Wentz, Eiji, von Jascheroff, Constantin, Créton, François, Marshall, Mona","Japanese, German, French, English","https://cdn.myanimelist.net/images/voiceactors/3/2523.jpg?s=0edc3c67e81f33f5b72aa9ceff561771, https://cdn.myanimelist.net/images/voiceactors/3/78835.jpg?s=2430e44b9cf7651ee2f84acab5e638f6, https://cdn.myanimelist.net/images/voiceactors/3/72017.jpg?s=8983373b657145690eb9d0af6e1a6064, https://cdn.myanimelist.net/images/voiceactors/1/39414.jpg?s=bb3ac2277524db2c542bd5f96f722ace"
66355,1681,Cutts,カッツ,,https://myanimelist.net/character/66355/Cutts,https://cdn.myanimelist.net/images/characters/6/242865.jpg?s=098ab22b4bafa6d32a244bcf8dca0542,2.0,"Cutts is a female warrior- a ""highlander"" who keeps peace in the world of Vision. She joins Wataru in his quest.",Main,"Tokiwa, Takako, Al-Akel, Ghadah, Robinson, Cindy","Japanese, German, English","https://cdn.myanimelist.net/images/voiceactors/1/20497.jpg?s=2e54f1362fcac7daac3f047af6666080, https://cdn.myanimelist.net/images/voiceactors/1/26311.jpg?s=02e771cd4f4dc2a3d3def9be93e6adb7, https://cdn.myanimelist.net/images/voiceactors/3/13063.jpg?s=7b9eb50bfb152662ad99286571c5b189"
6802,1681,Ki-Kima,,Kee Kema,https://myanimelist.net/character/6802/Ki-Kima,https://cdn.myanimelist.net/images/characters/12/120028.jpg?s=c669f6f36513499a80a8a588d0e5a1c9,1.0,"Kee Kema is first presented when he saves Wataru from a pack of strange wolves in a desert in Vision.
He instantly be-friends Wataru, believing he will bring him good-luck since Kee Kema's tribe believes travelers are lucky charms.

Kee Keema appears to be a giant lizard type creature, he has a generous nature and is very kind to Wataru and others, he also seems to be brave since he saved Wataru from a giant water monster during the movie.

He is a merchant and travels from place to place delivering food and other stuff.",Main,"Oizumi, Yo, Deffert, Michael, Noérie, Patrick, Kramer, Steve","Japanese, German, French, English","https://cdn.myanimelist.net/images/voiceactors/1/53619.jpg?s=910d3d8b56475999c3af86681c397b4d, https://cdn.myanimelist.net/images/voiceactors/2/5871.jpg?s=feb4845ae8a4e445e21340c5e3a893cb, https://cdn.myanimelist.net/images/voiceactors/1/66058.jpg?s=77966a5b47b647e5ee4709557b5dbd2c, https://cdn.myanimelist.net/images/voiceactors/1/41889.jpg?s=3324bba7150b682ff227a0c082a93293"
6485,1681,Miina,,,https://myanimelist.net/character/6485/Miina,https://cdn.myanimelist.net/images/characters/16/193189.jpg?s=e1f705e825413b8b3bad02744f62567c,8.0,"A female cat creature that is seen working at a Circus. She is looking for her father but it's unknown if she actually ends up finding him.
She seems to have some sort of special friend relationship with Wataru, being always worried about him and showing him a bit of affection.",Main,"Saitou, Chiwa, Kahana, Tanya, Barrier, Jessica, Lynn, Sherry","Japanese, German, French, English","https://cdn.myanimelist.net/images/voiceactors/3/79603.jpg?s=102f06b9af377a674d4aeb2b7ab1f018, https://cdn.myanimelist.net/images/voiceactors/1/36879.jpg?s=f7ed57b728ad739d97b4fc0901ee72fb, https://cdn.myanimelist.net/images/voiceactors/3/72876.jpg?s=d34ff49b02cc44d3a91729333072ad3f, https://cdn.myanimelist.net/images/voiceactors/2/41419.jpg?s=3fe7ea8ba22aadb312e4aea32a8f5cda"
2453,1681,"Mitani, Wataru",三谷亘,,https://myanimelist.net/character/2453/Wataru_Mitani,https://cdn.myanimelist.net/images/characters/6/120031.jpg?s=3b9c751c4cd4216209371dfa21cc9e2a,19.0,"Wataru is the main character of the movie and the most influential character in the show. He is a young boy who is currently in the 5th grade. He be-friends Mitsuru after an incident in an abandoned warehouse where Mitsuru was tied up and was being bullied by 6th graders.

He then finds out about the ""Gate to the other world"" where his wishes could come true. He decides to join Mitsuru and go into the other world because he was told by his father that their parents were going through a divorce...things worsen when Wataru comes home and find his mother on the ground with an illness.

He goes through many hardships but is always seen with his friend Kee Kema and Miina, who join him on his journey!
He keeps collecting Gems and was even awarded a bracelet for capturing some criminals.

After a while he starts finding out about actions being taken by Mitsuru and decides to confront him...he then finds out the truth about Mitsuru's past and something changes him...",Main,"Sawashiro, Miyuki, Julien, Gwenäelle, Matsu, Takako, Maurer, Hannes, Marshall, Mona","Japanese, French, Japanese, German, English","https://cdn.myanimelist.net/images/voiceactors/2/65500.jpg?s=c0e43b2f775c10f86ffd20076d978651, https://cdn.myanimelist.net/images/voiceactors/2/59386.jpg?s=1ab4035ba66c5a069ccde1ca01148288, https://cdn.myanimelist.net/images/voiceactors/3/54360.jpg?s=3b48e5e7e4f84f3a7eb77f2c335990ce, https://cdn.myanimelist.net/images/voiceactors/1/57185.jpg?s=20e87afdaae4a8f61f8b3a69a4a616b0, https://cdn.myanimelist.net/images/voiceactors/1/39414.jpg?s=bb3ac2277524db2c542bd5f96f722ace"
94103,1681,"Ashikawa, Aya",芦川アヤ,,https://myanimelist.net/character/94103/Aya_Ashikawa,https://cdn.myanimelist.net/images/characters/12/242867.jpg?s=d8b225f9d517543fcf677055bae22d6a,1.0,Aya is Mitsuru's younger sister.,Supporting,"Nagashima, Kanon, Robinson, Cindy","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/3/28637.jpg?s=d7be1a8b5b62713a32ebc97922dd7b03, https://cdn.myanimelist.net/images/voiceactors/3/13063.jpg?s=7b9eb50bfb152662ad99286571c5b189"
112167,1681,Ishioka,石岡,,https://myanimelist.net/character/112167/Ishioka,https://cdn.myanimelist.net/images/characters/14/257047.jpg?s=56b63cdfe98e0f3bd8785e5c981e2515,0.0,,Supporting,"Ishida, Akira, Hollwitz, Fabian","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/3/62624.jpg?s=e177139a222a21c2cd73e39e54187aef, https://cdn.myanimelist.net/images/voiceactors/2/5625.jpg?s=913f7200a62326bfaa002ac1f3881a3e"
156496,1681,"Mitani, Kuniko",三谷 邦子,,https://myanimelist.net/character/156496/Kuniko_Mitani,https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c,0.0,,Supporting,"Tanako, Yoshiko",Japanese,https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c
156497,1681,"Mitani, Akira",三谷明,,https://myanimelist.net/character/156497/Akira_Mitani,https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c,0.0,,Supporting,"Takahashi, Katsumi, Thornton, Kirk","Japanese, English","https://cdn.myanimelist.net/images/voiceactors/1/13467.jpg?s=15038f9b581c4ae2ab35b201f276dfcc, https://cdn.myanimelist.net/images/voiceactors/2/40780.jpg?s=c67d95bc4d7d9140ad5bbae02a589fb4"
28950,1681,Monk Rau,,Master Guru Lau,https://myanimelist.net/character/28950/Monk_Rau,https://cdn.myanimelist.net/images/characters/8/242869.jpg?s=a3c40bd158aab3ac66a83103605ed591,0.0,"The Monk who saw Wataru throughout the test. 
After awarding Wataru with his traveler outfit and his sword and placing the first Gem on Wataru's sword, he transports him to a far-by desert and leaves the young traveler to his own destiny.

He seems to be some sort of wizard.",Supporting,"Rouzier, Gérard, Holtenau, Gerd, Sorich, Michael","French, German, English","https://cdn.myanimelist.net/images/voiceactors/3/66370.jpg?s=b0951f8c6ef6e544c7d463dcaf6089f4, https://cdn.myanimelist.net/images/voiceactors/2/50046.jpg?s=3e93227d7d7c7448c1f028c72dd7e93f, https://cdn.myanimelist.net/images/voiceactors/1/40992.jpg?s=0a0ef074ca76e3bdd33364740b38523c"
1289,1840,"de Tristain, Henrietta",アンリエッタ・ド・トリステイン,Rietta,https://myanimelist.net/character/1289/Henrietta_de_Tristain,https://cdn.myanimelist.net/images/characters/8/150483.jpg?s=4ab7d1c2659eda04f20f6616ffaefaca,181.0,"Familiar: N/A
Age: 17
Height: 158 cm (5'2"")
Three Sizes: 84/59/85
Favorite Food: Horn-sheep Soup
Hobbies: Disguising
Special Skills: Dancing, especially to the melody of ""Fairy's Lunch""
Hates: Lies
Magical Affinity: Water

The Princess of Tristain. She is loved by her nationals and is also an old friend of Louise. Later, she becomes the queen of Tristain and decides to defend Tristain from the Albion invasion after the assassination of the Albion prince.


She is named after Henrietta Anne, the youngest daughter of Charles I of England and sister of Charles II of England.",Main,"Kawasumi, Ayako",Japanese,https://cdn.myanimelist.net/images/voiceactors/2/69419.jpg?s=da47eee099d7384262cce64c64724655
137,1840,"Hiraga, Saito",平賀 才人,"Gandálfr, Lífþrasir, Baka Inu, Our Sword, Saito Chevalier de Hiraga, Saito de Hi",https://myanimelist.net/character/137/Saito_Hiraga,https://cdn.myanimelist.net/images/characters/13/50370.jpg?s=50558f47eb9059f7db714ff429f4a9bd,2052.0,"Age: 17
Height: 172 cm (5'8"")
Birthday: December 9th
Favorite Food: Teriyaki Burgers
Hobbies: The Internet
Special Skills: Good with Action Games, Swordsmanship 
Hates: His P.E. Teacher
Weapon: Delflinger (デルフリンガー), a sentient sword

Saito Hiraga, the main male character, is from Earth (specifically Tokyo, Japan). At the time of the summoning, he had just picked up his laptop after attempting to get it repaired in Akihabara. A portal of some kind opened in front of him; and Saito's curiosity getting the better of him, he touched it and was sucked through. At first, Saito had no idea where he was, and was thoroughly disoriented. When he arrives on the other side however he is made to sit and obey like a normal household dog. When the bond of him being her familiar, involves having a kiss with the familiar, he is quite shocked at why they do it. In the anime, he also could not identify nor understand the language the students were speaking, but after Louise attempts to cast a silence spell on him that fails, he could understand and communicate with others as though they were speaking Japanese. It is not clear whether he was actually gifted with full knowledge of their language, or whether the misfired spell was similar in principle to a universal translator. This was not the case in the light novel though, where he does understand their language; like the names of the characters, the language spoken by them is also French.

There are Runes inscribed into Saito's hand as a result of his being bound to Louise. They read geboundolf or Gundolf meaning Gandálfr (ガンダールヴ, Gandāruvu?). These runes glow when his Gandálfr powers activate. As a Gandálfr, Saito has the ability to use any object that was made with the intent of being used as a weapon at an extremely high level of skill. He also becomes significantly stronger, faster and tougher. Even weapons that he had never touched before, such as an M-72 rocket launcher and a World War II Zero Fighter, can be instantly understood and utilized. This physical augmentation fades more or less instantly when he stops using the power, which can result in him falling unconscious if he'd been wounded previously. That he can only use items specifically crafted for the purpose of weapons was revealed by Derflinger after a failed attempt to use an ornamental sword. It has not been made clear whether Gandálfr powers could be used in conjunction with purely magical weaponry such as a wand or a staff. Even with these abilities he doesn't defend himself at all against Louise's constant beatings.

The series constantly implies him being a pervert and sometimes he does think exactly like one, but justifiably, he is a young single guy who isn't married to anyone. Louise just enforces an ownership type arrangement over Saito implying she is owed Saito's feelings. It is later revealed that Saito has feelings for Louise and even says it openly to her.

Saito also has a bit of a troublesome and somewhat complicated tendency of getting involved with women. Strange and oddly sexual things happen when he seemingly becomes intimate with another girl. A few examples are when Kirche or even Siesta try to gain his attention, by mostly sexual seduction. When he meets or speaks to an attractive girl, he is often only noticing her chest in a few instances . This is actually one of the main reasons why Louise treats him so poorly as he is expected to be perfect in every way in her childish mindset.

Although he acts a bit perverted at times, this does not mean that he does not think of Louise. Similar to how she feels whenever he is becoming intimate with another girl (specifically with large breasts) Saito can get very upset when it comes to Louise and other men. He dislikes Julio for his ""snobbish"" interest in Louise, especially since he is adored by all the other young girls in Tristain Academy. He becomes extremely jealous and calls him a bastard whenever he tries to touch Louise or gain her attention. He also becomes upset he hears of Louise being married off to someone else. When his friends dragged him into a hole to peep at the girls while they were bathing, he was extremely protective of Louise and stopped them before they saw her naked.He uses the name ""My Louise"" several times in the light novels when he feels jealous toward other guys. This is definite evidence of his strong feelings for Louise.

His partner, the talking sword Derflinger, was also the partner of the Gandálfr from six-thousand years ago. His advice and comments never reflect well on Saito. Saito protects Louise because he is her familiar, and it is later shown that he has feelings for her as well, claiming ""All that he is good at is protecting her."" He is revealed to be a Gandálfr, a familiar who exists to protect a Void Wizard as they cast their spells. Even when this fact becomes known to Louise, she still physically assaults him, while Saito is seen often shrugging it off as his fault. Saito was given the nickname ""Our Sword"" by the head cook in episode three, where Louise takes Saito into town to purchase a weapon for him, which happens to be the legendary sword Derflinger. By the beginning of the third series, the magical runes on Saito's hand mysteriously disappear, and Saito's position of Gandálfr is in question. He regains them when he is re-summoned by Louise. With the return of runes, Saito is knighted for the feat of stopping an entire army by himself, and given a hero's welcome at the Academy. Saito is named after Gennai Hiraga who is an Edo period Japanese scientist, and his name is written as ""ability man.""",Main,"Hino, Satoshi, Kim, Jang, Keller, Patrick","Japanese, Korean, German","https://cdn.myanimelist.net/images/voiceactors/2/62832.jpg?s=25d1f3f058ad0e1cf56615b5130ca712, https://cdn.myanimelist.net/images/voiceactors/2/15465.jpg?s=17e56eaffc44d5119167c1a7c43a298e, https://cdn.myanimelist.net/images/voiceactors/2/23959.jpg?s=10dda7be321271c5dca3f6e541b6b655"
136,1840,"Le Blanc de La Vallière, Louise Françoise",ルイズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール,"Louise the Zero, Louiloui, Chibi Louise, Lemon-chan",https://myanimelist.net/character/136/Louise_Françoise_Le_Blanc_de_La_Vallière,https://cdn.myanimelist.net/images/characters/12/514093.jpg?s=64ec86c68b00919ab2e20aa425e6d418,5138.0,"Familiar: a knight (newly appointed), Hiraga Saito
Age: 16-18
Birthday: August 6
Height: 153-156 cm
BWH: 76-53-75
Favourite food: Cookberry Pie
Hobbies: knitting
Special skills: horseback riding
Hates: frogs, Kirche
Runic Name: Louise the Zero (Zero no Louise)

Louise Françoise Le Blanc de La Vallière is the main female character. She is a second year student at the Tristain Academy of Magic and a terrible mage who is often scorned by her fellow classmates. Because every spell she casts fails, she is nicknamed ""Louise the Zero"" after her zero percent success rate. She is the third daughter of the noble family La Vallière who owns the north-eastern territory of Tristain. Even though it takes her a long time to admit it, she quickly falls in love with the familiar she summons, a human by the name of Saito.


Zero no Tsukaima F:


(Source: Wikipedia, edited)",Main,"Kugimiya, Rie, Mun, Seon hui, Wietzorek, Luisa","Japanese, Korean, German","https://cdn.myanimelist.net/images/voiceactors/3/63374.jpg?s=b834d16ead8ec560bcfcbc2da93ae6a2, https://cdn.myanimelist.net/images/voiceactors/1/15319.jpg?s=b38cc1b50b00340baca361adef92d647, https://cdn.myanimelist.net/images/voiceactors/3/63428.jpg?s=fe96fef38a924f05f92babcf753c0df8"
3443,1840,"Chesare, Julio",ジュリオ・チェザーレ,Vindálfr,https://myanimelist.net/character/3443/Julio_Chesare,https://cdn.myanimelist.net/images/characters/16/153261.jpg?s=e406262c23a31cff60545e32476e9e71,43.0,"A priest from the Holy Romalian Empire sent as transfer student to the Tristain Magic Academy. He has Moon Eyes, as his eyes are heterochromic—one red, one blue, like the two moons of Halkeginia. Julio is sent by Romalia's Pope as his support for Henrietta's expedition to Albion, now in political strife after the fall of the royal family followed by the death of Reconquista's leader, Cromwell.

Although not a mage, Julio is a dragon knight and expert swordsman. During his duel with Saito to win Louise's kiss, Julio could easily win against Saito—who does not use Gandalfr's skill, but he let Saito win to tease him. He has beautiful looks and a personality that grants him popularity among girls. He can be considered a replacement for Guiche after his depart to the military service because he is similar to Guiche in looks—however, Julio is worldly, as opposed to the vain, foolish Guiche, and hardly had to exert effort to charm most of the female students in the Academy.

It is also likely that his name is based from Julius Ceaser, Since Halkeginia resembles Europe and, Romalia would be Italy.",Supporting,"Hirakawa, Daisuke, Kim, Min Seok, Kluckert, Sebastian","Japanese, Korean, German","https://cdn.myanimelist.net/images/voiceactors/2/80934.jpg?s=f7ccc5de7660563b7232c163492a0bd8, https://cdn.myanimelist.net/images/voiceactors/1/16483.jpg?s=3c65a9fb1685c8ef12dfbc02e590ecf7, https://cdn.myanimelist.net/images/voiceactors/3/48350.jpg?s=c135fec99d8821fc5b418c548d307cd1"
4450,1840,"Chevalier de Milan, Agnès",アニエス・シュヴァリエ・ド・ミラン,,https://myanimelist.net/character/4450/Agnès_Chevalier_de_Milan,https://cdn.myanimelist.net/images/characters/5/36602.jpg?s=3be79f4cf42854773dde5fcf4a512163,29.0,"* Age: 23
    * Full Name: Agnès Chevalier de Milan

    Captain of Tristain musketeers in service of Henrietta. She's shown as a military woman who's very strict in discipline. She also is shown to hate Mages, especially those who used fire element. Even though her feelings on mages is known, she doesn't do anything to defend Saito due to misunderstandings by Louise that happen in front of her. Agnes often emphasized that mages should not become dependent of their magic, because in battles, there will be no time to cast spells before the enemy's swords and guns. At one point she kisses Louise to provide cover when Louise gasps while the two of them are eavesdropping on a pair of conspirators. The kiss she gave Louise and the commentary Siesta made about her implies Agnès is a lesbian, although she is most portrayed as being uninterested in sexual pursuits and only worried about fighting and revenge. She first appears in the second season. In the third season, upon finding Colbert was alive, she gives up her want for vengeance, deciding to end the hatred so his students wouldn't hate her for killing him.

In the light novels, after Saito confronted the advancing Albion army(Volume 7:Chapter 9) and then saved by Tiffania(VOlume 8), she was asked by Henrietta to find Saito and then found him in Tiffania's village, though Saito having lost his Gandalfr powers and said he is now useless and just a normal person and asked her to tell the Queen that he's already dead. She then trains Saito and even comments to Derflinger that Saito had made her serious when they had a spar. 

(Source: Wikipedia)",Supporting,"Neya, Michiko",Japanese,https://cdn.myanimelist.net/images/voiceactors/3/54361.jpg?s=31de0e01fef9daaa6cd5de58113925a2
1291,1840,"Colbert, Jean",ジャン・コルベール,,https://myanimelist.net/character/1291/Jean_Colbert,https://cdn.myanimelist.net/images/characters/4/505614.jpg?s=9afaf726d4b7ec44ad0df61d1a40dfa9,26.0,"A professor at the Tristain Academy of Magic. He's having a high interest in science and peace, which is reasons why he'd like to see Saito's world one day. He was responsible for producing the gasoline for the airplane along with a very short lasting improvement for it.

Second season spoiler:

Third season spoiler:",Supporting,"Suzuki, Takuma, Kim, Gi hyeon","Japanese, Korean","https://cdn.myanimelist.net/images/voiceactors/1/56149.jpg?s=2c8efc3372c52fd86cf3eb8398da380b, https://cdn.myanimelist.net/images/voiceactors/3/15347.jpg?s=577c9d8651c6f8ca5af3cf6b84127f60"
1284,1840,"d'Orléans, Charlotte Hélène","シャルロット・エレーヌ・オルレアン, タバサ","Tabitha, Ta-chan",https://myanimelist.net/character/1284/Charlotte_Hélène_dOrléans,https://cdn.myanimelist.net/images/characters/16/70379.jpg?s=4374447ae0cc8ba0bc0bcd7fe4a393e3,320.0,"Familiar: A Wind Dragon, Sylphid
Age: 15
Height: 142 cm (4'8"")
Three Sizes: 68/49/67
Favourite Food: Hashibami Grass Salad
Hobbies: Reading
Special Skills: Gambling with Dice
Hates: Ghosts
Runic Name: Blizzard
Magical Affinity: Wind

The soft-spoken, book-reading best friend of Kirche Zerbst and classmate of Louise de La Vallière. 

Though commonly known under her alias ""Tabitha,"" she is, in fact, a princess and the rightful heir to the throne of Gallia, which had been usurped by her uncle. 

She specializes in wind magic.",Supporting,"Inokuchi, Yuka, Song, Do Yeong","Japanese, Korean","https://cdn.myanimelist.net/images/voiceactors/1/59523.jpg?s=ba7c095e8777ab6b46f5f91231a48176, https://cdn.myanimelist.net/images/voiceactors/2/16033.jpg?s=24a0db6239898cd8e623d1c63dc100b2"
1285,1840,"de Gramont, Guiche",ギーシュ・ド・グラモン,,https://myanimelist.net/character/1285/Guiche_de_Gramont,https://cdn.myanimelist.net/images/characters/13/160313.jpg?s=8c56cc7f047a87725a83e49330fe2d0d,46.0,"Familiar: A Giant Mole, Verdante
Age: 17
Height: 175 cm (5'9"")
Favorite Food: soufflé
Full Name: Guiche de Gramont
Runic Name: Bronze
Magical Affinity: Earth

Guiche is Louise's classmate, despite being in love with Montmorency, is a conceited playboy who cannot decide which girl he really wants. He always carries an artificial rose with him, the stem of which is his wand. He also likes to dote upon his familiar, a giant mole named Verdante. As his familiar indicates, his speciality is earth magic.

He is named after Antoine V de Gramont, Duke of Guiche, a French military figure.",Supporting,"Sakurai, Takahiro, Shin, Yong Wu","Japanese, Korean","https://cdn.myanimelist.net/images/voiceactors/3/62791.jpg?s=e63f4d0ee3e5817a7017f3ce182d040d, https://cdn.myanimelist.net/images/voiceactors/2/15445.jpg?s=725083bf22bc3e367a6d493b344730d5"
15970,1840,"de Grandple, Malicorne",マリコルヌ・ド・グランドプレ,,https://myanimelist.net/character/15970/Malicorne_de_Grandple,https://cdn.myanimelist.net/images/characters/9/505615.jpg?s=e278ae4ae949acf1fe2649bba653b30b,0.0,"Malicorne is a portly magic student at the Academy of Magic by Tristain where it is part of the Undine Knights under Guiche. Malicorne's familiar is an owl, named Cubasil. He possesses a far vision spell. He has a crush on Tabitha's familiar Illococo but finds out she is a dragon in a human form.",Supporting,"Tokita, Hikaru",Japanese,https://cdn.myanimelist.net/images/voiceactors/3/57016.jpg?s=be69f6db86a1474a1be23774774a2341
8814,1840,"de La Fontaine, Cattleya Yvette La Baume Le Blanc",カトレア・イヴェット・ラ・ボーム・ル・ブラン・ド・ラ・フォンティーヌ,,https://myanimelist.net/character/8814/Cattleya_Yvette_La_Baume_Le_Blanc_de_La_Fontaine,https://cdn.myanimelist.net/images/characters/2/86010.jpg?s=10a50113067c0651d3b20d8ac56614bb,12.0,"Cattleya is Louise's older sister. She is physically weak from chronic illness. She has a gentle heart and Louise yearns for her. She also has a large bust, something that Saito immediately noted. She appears in the second season and is often seen with a variety of small animals.",Supporting,"Yamakawa, Kotomi, Lee, Hyeon Jin","Japanese, Korean","https://cdn.myanimelist.net/images/voiceactors/2/40039.jpg?s=3ed00ae7bb2c3b7afb89c880b9f36c83, https://cdn.myanimelist.net/images/voiceactors/2/15407.jpg?s=7e3cf13ee75e0a860d8bd8ffb15db93c"
1478,1904,Akuram,アクラム,,https://myanimelist.net/character/1478/Akuram,https://cdn.myanimelist.net/images/characters/7/45144.jpg?s=308e35329ccc5e3968d5226cb6b46298,11.0,"The leader of the Oni Clan, he summoned Akane to Kyō. Akuram intends to use Akane's powers to rule Kyō. According to Shirin, his master, Akuram, share some affections for the dragon priestess, Akane.",Main,"Okiayu, Ryoutarou, Meese, Andreas","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/3/80436.jpg?s=db6e64580a47c97e72876df5c4912f4d, https://cdn.myanimelist.net/images/voiceactors/1/47328.jpg?s=4b036a614d2118f9c43ed91bcaa90d35"
4024,1904,"Minamoto no, Yoritada",,,https://myanimelist.net/character/4024/Yoritada_Minamoto_no,https://cdn.myanimelist.net/images/characters/16/102971.jpg?s=43c6d7653795295aad6720330ce42d24,1.0,,Main,"Miki, Shinichiro, Thomsen, Uwe","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/2/70845.jpg?s=e42a999f8be9def3040f7476a82b6bbe, https://cdn.myanimelist.net/images/voiceactors/1/30819.jpg?s=ea577befac985bd3bb54be4d9543cf25"
4021,1904,"Takakura, Karin",高倉花梨,Ryujin no Miko ,https://myanimelist.net/character/4021/Karin_Takakura,https://cdn.myanimelist.net/images/characters/6/100722.jpg?s=49fef62ff568051a4a197933a00c86e2,0.0,Karin was brought by the White Dragon to the land of Kyou to become the new Ryujin no Miko.,Main,"Kawakami, Tomoko, Werner, Rieke, Chae, Ui Jin","Japanese, German, Korean","https://cdn.myanimelist.net/images/voiceactors/1/10138.jpg?s=ad072e426b741207ae99753080934185, https://cdn.myanimelist.net/images/voiceactors/2/51063.jpg?s=9ff2e7ebbf3dab8ce2325e470fc5a486, https://cdn.myanimelist.net/images/voiceactors/2/15815.jpg?s=43cbfd960e4351f843768f7e44724acc"
4022,1904,"Abe no, Yasutsugu",,,https://myanimelist.net/character/4022/Yasutsugu_Abe_no,https://cdn.myanimelist.net/images/characters/3/77284.jpg?s=dc02d794415bdad5bacd45a3b72ffa22,0.0,,Supporting,"Ishida, Akira, Byeon, Hyeon Wu, Käser, Daniel","Japanese, Korean, German","https://cdn.myanimelist.net/images/voiceactors/3/62624.jpg?s=e177139a222a21c2cd73e39e54187aef, https://cdn.myanimelist.net/images/voiceactors/3/15975.jpg?s=ad2cc174826bc5b6a6dd3f7782f3aaff, https://cdn.myanimelist.net/images/voiceactors/3/31951.jpg?s=4cd0f175322ea7ba16d8a4f2309e4d59"
4027,1904,Akifumi,,,https://myanimelist.net/character/4027/Akifumi,https://cdn.myanimelist.net/images/characters/12/77282.jpg?s=fa01ad20c24b8c03fdb658d4d02e896b,0.0,,Supporting,"Miyata, Kouki, Häcke, Maximiliane","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/3/74495.jpg?s=5a831e51e51c47f355ee89c1dc072b0d, https://cdn.myanimelist.net/images/voiceactors/3/26763.jpg?s=9967edb3490b23fd60b0cd51d7c281a4"
4023,1904,Hisui,,,https://myanimelist.net/character/4023/Hisui,https://cdn.myanimelist.net/images/characters/15/102972.jpg?s=a27b5e448078f731653ebe796733f143,0.0,,Supporting,"Inoue, Kazuhiko, Körner, Fabian","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/3/68015.jpg?s=adc8a9f5e0fde931daabdea9a3c636e3, https://cdn.myanimelist.net/images/voiceactors/1/50024.jpg?s=06dfac05fab05fbe8198ea6d50fb8aa1"
4029,1904,Isato,,,https://myanimelist.net/character/4029/Isato,https://cdn.myanimelist.net/images/characters/3/102973.jpg?s=1293edf671b3d123a6d0553f51379308,1.0,,Supporting,"Takahashi, Naozumi",Japanese,https://cdn.myanimelist.net/images/voiceactors/3/21623.jpg?s=a24859852f7e04f56ed863724aa75e6b
27164,1904,Kazuhito,和仁,,https://myanimelist.net/character/27164/Kazuhito,https://cdn.myanimelist.net/images/characters/10/77312.jpg?s=95e816a5eedde1e9f424e4c453b39d18,0.0,"Kazuhito is a half-brother to the current emperor. He sides with the retired emperor. He is haughty and has a strong persecution complex as well as a hot temper. Kazuhito seems to act younger than his age. He believes that he was wrongly passed over for the position of Crown Prince, and hates Akifumi because of it.",Supporting,"Asakawa, Yuu, Baumgardt, Birte","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/2/54912.jpg?s=b4c3c54a5326af0eb05988725740b24a, https://cdn.myanimelist.net/images/voiceactors/2/6527.jpg?s=2c61ef0b043645a53c73a9b866454eaa"
4028,1904,"Minamoto no, Motomi",,,https://myanimelist.net/character/4028/Motomi_Minamoto_no,https://cdn.myanimelist.net/images/characters/8/77287.jpg?s=105283507baf2210af0e273114c43cd0,0.0,,Supporting,"Hoshi, Souichirou, Stenzel, Marc","Japanese, German","https://cdn.myanimelist.net/images/voiceactors/2/75963.jpg?s=28ca0e130a8b744bfd27d6cce10597ad, https://cdn.myanimelist.net/images/questionmark_23.gif?s=f7dcbc4a4603d18356d3dfef8abd655c"
